HEATLOAD
Time,DHW Demand [L],SH Demand [kW],T_amb,dhw_in_T
20.03.2020 13:30,2.47,0,8.32,6.29
20.03.2020 13:45,6,4,8.22,6.3
20.03.2020 14:00,5,4,8.13,6.32
20.03.2020 14:15,5.2,8,8.03,6.33
20.03.2020 14:30,1,4,7.92,6.35
20.03.2020 14:45,1,4,7.79,6.37
20.03.2020 15:00,0.67,0,7.66,6.39
20.03.2020 15:15,1.07,4,7.53,6.4
20.03.2020 15:30,1.8,8,7.36,6.42
20.03.2020 15:45,4.33,4,7.14,6.44
20.03.2020 16:00,3,16,6.92,6.46
20.03.2020 16:15,0,8,6.71,6.48
20.03.2020 16:30,0.67,4,6.38,6.5
20.03.2020 16:45,2.13,8,5.96,6.52
20.03.2020 17:00,0,0,5.53,6.54
20.03.2020 17:15,1,0,5.11,6.56
20.03.2020 17:30,2.47,4,4.82,6.58
20.03.2020 17:45,8.67,8,4.67,6.6
20.03.2020 18:00,6.13,12,4.52,6.62
20.03.2020 18:15,5.13,12,4.37,6.65
20.03.2020 18:30,0.67,12,4.23,6.67
20.03.2020 18:45,2,12,4.1,6.69
20.03.2020 19:00,2.67,12,3.97,6.71
20.03.2020 19:15,5.47,12,3.84,6.74
20.03.2020 19:30,6.47,16,3.71,6.76
20.03.2020 19:45,4.07,8,3.59,6.79
20.03.2020 20:00,1.47,4,3.47,6.81
20.03.2020 20:15,7.33,4,3.35,6.84
20.03.2020 20:30,6.8,4,3.19,6.86
20.03.2020 20:45,1,8,2.99,6.89
20.03.2020 21:00,2.67,4,2.78,6.91
20.03.2020 21:15,5.33,4,2.58,6.94
20.03.2020 21:30,1.67,4,2.38,6.97
20.03.2020 21:45,10,4,2.19,6.99
20.03.2020 22:00,1.33,4,2,7.02
20.03.2020 22:15,0.33,0,1.8,7.05
20.03.2020 22:30,0,0,1.62,7.08
20.03.2020 22:45,0,0,1.43,7.1
20.03.2020 23:00,0.13,0,1.24,7.13
20.03.2020 23:15,0,0,1.06,7.16
20.03.2020 23:30,0,0,0.88,7.19
20.03.2020 23:45,0,0,0.7,7.22
21.03.2020 00:00,0,0,0.52,7.25
21.03.2020 00:15,0,0,0.35,7.28
21.03.2020 00:30,0,0,0.18,7.31
21.03.2020 00:45,0,0,0.03,7.34
21.03.2020 01:00,0,0,-0.12,7.37
21.03.2020 01:15,0,0,-0.28,7.4
21.03.2020 01:30,0,0,-0.41,7.43
21.03.2020 01:45,0,0,-0.52,7.46
21.03.2020 02:00,0,0,-0.63,7.5
21.03.2020 02:15,0,0,-0.75,7.53
21.03.2020 02:30,0,0,-0.84,7.56
21.03.2020 02:45,0,0,-0.93,7.59
21.03.2020 03:00,0,0,-1.01,7.63
21.03.2020 03:15,0,0,-1.1,7.66
21.03.2020 03:30,0,0,-1.17,7.69
21.03.2020 03:45,0,0,-1.24,7.73
21.03.2020 04:00,4,0,-1.3,7.76
21.03.2020 04:15,2,0,-1.37,7.8
21.03.2020 04:30,0,0,-1.4,7.83
21.03.2020 04:45,2.07,0,-1.39,7.86
21.03.2020 05:00,4,0,-1.39,7.9
21.03.2020 05:15,10.33,0,-1.38,7.93
21.03.2020 05:30,11.67,0,-1.17,7.97
21.03.2020 05:45,3.53,4,-0.74,8
21.03.2020 06:00,9.13,8,-0.32,8.04
21.03.2020 06:15,12,12,0.11,8.08
21.03.2020 06:30,7.33,8,0.61,8.11
21.03.2020 06:45,18.93,8,1.18,8.15
21.03.2020 07:00,24.93,4,1.76,8.19
21.03.2020 07:15,20,4,2.34,8.22
21.03.2020 07:30,19.93,4,2.88,8.26
21.03.2020 07:45,18.33,8,3.38,8.3
21.03.2020 08:00,13.6,16,3.88,8.33
21.03.2020 08:15,14.07,12,4.39,8.37
21.03.2020 08:30,9.2,8,4.78,8.41
21.03.2020 08:45,8.4,8,5.05,8.45
21.03.2020 09:00,13.73,4,5.32,8.48
21.03.2020 09:15,8.13,8,5.59,8.52
21.03.2020 09:30,13.2,8,5.85,8.56
21.03.2020 09:45,5,8,6.08,8.6
21.03.2020 10:00,10.8,8,6.32,8.64
21.03.2020 10:15,9.33,4,6.55,8.68
21.03.2020 10:30,4.67,4,6.75,8.72
21.03.2020 10:45,3.6,4,6.92,8.75
21.03.2020 11:00,3,4,7.08,8.79
21.03.2020 11:15,7.27,4,7.25,8.83
21.03.2020 11:30,1,8,7.37,8.87
21.03.2020 11:45,1,4,7.46,8.91
21.03.2020 12:00,0.73,4,7.54,8.95
21.03.2020 12:15,2.13,4,7.62,8.99
21.03.2020 12:30,0,8,7.67,9.03
21.03.2020 12:45,0.13,8,7.7,9.07
21.03.2020 13:00,0.07,4,7.73,9.11
21.03.2020 13:15,6,4,7.75,9.15
21.03.2020 13:30,1,8,7.74,9.19
21.03.2020 13:45,0,12,7.68,9.23
21.03.2020 14:00,1.33,8,7.62,9.27
21.03.2020 14:15,2.8,12,7.56,9.31
21.03.2020 14:30,1.67,16,7.45,9.35
21.03.2020 14:45,0,12,7.29,9.39
21.03.2020 15:00,0.67,8,7.13,9.43
21.03.2020 15:15,3.33,12,6.97,9.47
21.03.2020 15:30,4.8,4,6.73,9.52
21.03.2020 15:45,6.47,8,6.4,9.56
21.03.2020 16:00,8.33,12,6.07,9.6
21.03.2020 16:15,8,8,5.74,9.64
21.03.2020 16:30,1.73,4,5.29,9.68
21.03.2020 16:45,2,4,4.71,9.72
21.03.2020 17:00,8.67,4,4.13,9.76
21.03.2020 17:15,5.4,4,3.55,9.8
21.03.2020 17:30,2,8,3.09,9.84
21.03.2020 17:45,0,4,2.76,9.88
21.03.2020 18:00,8,4,2.43,9.93
21.03.2020 18:15,3.13,4,2.1,9.97
21.03.2020 18:30,13.33,4,1.83,10.01
21.03.2020 18:45,3.8,12,1.61,10.05
21.03.2020 19:00,1,8,1.4,10.09
21.03.2020 19:15,8.6,12,1.19,10.13
21.03.2020 19:30,9,16,0.98,10.17
21.03.2020 19:45,6.47,12,0.78,10.21
21.03.2020 20:00,3.07,12,0.58,10.25
21.03.2020 20:15,1.13,12,0.38,10.29
21.03.2020 20:30,12.2,12,0.19,10.34
21.03.2020 20:45,16.67,4,0.03,10.38
21.03.2020 21:00,2,8,-0.14,10.42
21.03.2020 21:15,0.67,4,-0.31,10.46
21.03.2020 21:30,7.07,4,-0.47,10.5
21.03.2020 21:45,1,4,-0.61,10.54
21.03.2020 22:00,0,4,-0.75,10.58
21.03.2020 22:15,0,0,-0.89,10.62
21.03.2020 22:30,0,0,-1.03,10.66
21.03.2020 22:45,0,0,-1.16,10.7
21.03.2020 23:00,0,0,-1.3,10.74
21.03.2020 23:15,0,0,-1.43,10.78
21.03.2020 23:30,0,0,-1.56,10.82
21.03.2020 23:45,0,0,-1.69,10.86
22.03.2020 00:00,0,0,-1.82,10.9
22.03.2020 00:15,0,0,-1.95,10.94
22.03.2020 00:30,0,0,-2.07,10.98
22.03.2020 00:45,0,0,-2.19,11.02
22.03.2020 01:00,0,0,-2.3,11.06
22.03.2020 01:15,0,0,-2.42,11.1
22.03.2020 01:30,0,0,-2.53,11.14
22.03.2020 01:45,0,0,-2.62,11.18
22.03.2020 02:00,0,0,-2.72,11.22
22.03.2020 02:15,0,0,-2.82,11.26
22.03.2020 02:30,0,0,-2.9,11.3
22.03.2020 02:45,0,0,-2.97,11.34
22.03.2020 03:00,0,0,-3.04,11.38
22.03.2020 03:15,0,0,-3.1,11.41
22.03.2020 03:30,0,0,-3.15,11.45
22.03.2020 03:45,2,0,-3.18,11.49
22.03.2020 04:00,0,0,-3.2,11.53
22.03.2020 04:15,3,0,-3.23,11.57
22.03.2020 04:30,1.53,0,-3.23,11.6
22.03.2020 04:45,0,0,-3.19,11.64
22.03.2020 05:00,0,0,-3.16,11.68
22.03.2020 05:15,4.13,0,-3.13,11.72
22.03.2020 05:30,6,0,-2.92,11.75
22.03.2020 05:45,10.2,0,-2.54,11.79
22.03.2020 06:00,7.87,4,-2.15,11.83
22.03.2020 06:15,6.33,8,-1.77,11.86
22.03.2020 06:30,3.8,8,-1.28,11.9
22.03.2020 06:45,14.73,8,-0.69,11.94
22.03.2020 07:00,22.27,8,-0.1,11.97
22.03.2020 07:15,33,8,0.5,12.01
22.03.2020 07:30,16.2,16,1.06,12.04
22.03.2020 07:45,14.2,12,1.61,12.08
22.03.2020 08:00,15.07,8,2.15,12.11
22.03.2020 08:15,17.2,8,2.69,12.15
22.03.2020 08:30,17.8,8,3.13,12.18
22.03.2020 08:45,13.47,8,3.46,12.22
22.03.2020 09:00,6.2,4,3.79,12.25
22.03.2020 09:15,9,4,4.11,12.28
22.03.2020 09:30,4.6,12,4.42,12.32
22.03.2020 09:45,0.47,8,4.7,12.35
22.03.2020 10:00,1.67,4,4.98,12.38
22.03.2020 10:15,0.13,4,5.26,12.42
22.03.2020 10:30,7.2,8,5.51,12.45
22.03.2020 10:45,8.73,4,5.75,12.48
22.03.2020 11:00,16.13,12,5.98,12.51
22.03.2020 11:15,4.6,12,6.21,12.55
22.03.2020 11:30,8,12,6.41,12.58
22.03.2020 11:45,2.47,16,6.57,12.61
22.03.2020 12:00,1.67,16,6.73,12.64
22.03.2020 12:15,0,12,6.89,12.67
22.03.2020 12:30,0.8,12,7,12.7
22.03.2020 12:45,2.2,8,7.06,12.73
22.03.2020 13:00,4.6,8,7.13,12.76
22.03.2020 13:15,2.6,8,7.2,12.79
22.03.2020 13:30,7.53,8,7.21,12.82
22.03.2020 13:45,6.8,8,7.18,12.85
22.03.2020 14:00,4.47,12,7.14,12.88
22.03.2020 14:15,6.8,8,7.11,12.91
22.03.2020 14:30,8.33,8,7.03,12.93
22.03.2020 14:45,7,4,6.9,12.96
22.03.2020 15:00,2.33,4,6.77,12.99
22.03.2020 15:15,6.67,8,6.64,13.02
22.03.2020 15:30,1.4,8,6.41,13.04
22.03.2020 15:45,2.53,8,6.07,13.07
22.03.2020 16:00,2.87,4,5.74,13.1
22.03.2020 16:15,0,4,5.4,13.12
22.03.2020 16:30,3.4,4,4.9,13.15
22.03.2020 16:45,5.67,8,4.23,13.17
22.03.2020 17:00,1.33,0,3.57,13.2
22.03.2020 17:15,1,8,2.9,13.22
22.03.2020 17:30,1,0,2.46,13.25
22.03.2020 17:45,3,4,2.25,13.27
22.03.2020 18:00,2.07,8,2.04,13.29
22.03.2020 18:15,0.33,4,1.83,13.32
22.03.2020 18:30,7.8,4,1.65,13.34
22.03.2020 18:45,2.07,16,1.51,13.36
22.03.2020 19:00,3.6,12,1.37,13.38
22.03.2020 19:15,1.67,12,1.23,13.41
22.03.2020 19:30,1,8,1.07,13.43
22.03.2020 19:45,2.67,12,0.9,13.45
22.03.2020 20:00,6,16,0.73,13.47
22.03.2020 20:15,8.07,12,0.56,13.49
22.03.2020 20:30,8.13,8,0.39,13.51
22.03.2020 20:45,11,4,0.22,13.53
22.03.2020 21:00,3.33,12,0.05,13.55
22.03.2020 21:15,1,12,-0.12,13.57
22.03.2020 21:30,2.07,4,-0.32,13.59
22.03.2020 21:45,5.67,4,-0.54,13.6
22.03.2020 22:00,0.67,0,-0.76,13.62
22.03.2020 22:15,0,0,-0.97,13.64
22.03.2020 22:30,0,0,-1.19,13.66
22.03.2020 22:45,0,0,-1.4,13.67
22.03.2020 23:00,0,0,-1.62,13.69
22.03.2020 23:15,0,0,-1.83,13.7
22.03.2020 23:30,0,0,-2,13.72
22.03.2020 23:45,0,0,-2.14,13.73
23.03.2020 00:00,0,0,-2.28,13.75
23.03.2020 00:15,0,0,-2.42,13.76
23.03.2020 00:30,0,0,-2.55,13.78
23.03.2020 00:45,0,0,-2.69,13.79
23.03.2020 01:00,0,0,-2.82,13.8
23.03.2020 01:15,0,0,-2.95,13.82
23.03.2020 01:30,0,0,-3.07,13.83
23.03.2020 01:45,0.67,0,-3.16,13.84
23.03.2020 02:00,0.67,0,-3.26,13.85
23.03.2020 02:15,0,0,-3.35,13.86
23.03.2020 02:30,0,0,-3.43,13.87
23.03.2020 02:45,0,0,-3.5,13.88
23.03.2020 03:00,0,0,-3.56,13.89
23.03.2020 03:15,0,0,-3.62,13.9
23.03.2020 03:30,0,0,-3.68,13.91
23.03.2020 03:45,0,0,-3.73,13.92
23.03.2020 04:00,1,0,-3.78,13.93
23.03.2020 04:15,0,0,-3.83,13.93
23.03.2020 04:30,3.33,0,-3.84,13.94
23.03.2020 04:45,0,0,-3.84,13.95
23.03.2020 05:00,7.33,0,-3.83,13.95
23.03.2020 05:15,7.67,0,-3.82,13.96
23.03.2020 05:30,8,0,-3.63,13.97
23.03.2020 05:45,7.8,0,-3.28,13.97
23.03.2020 06:00,17.47,4,-2.92,13.98
23.03.2020 06:15,11.13,8,-2.56,13.98
23.03.2020 06:30,9.8,12,-2.1,13.98
23.03.2020 06:45,9.07,8,-1.52,13.99
23.03.2020 07:00,15.73,8,-0.95,13.99
23.03.2020 07:15,13.73,0,-0.37,13.99
23.03.2020 07:30,19.47,0,0.3,14
23.03.2020 07:45,16.6,16,1.06,14
23.03.2020 08:00,2.53,8,1.82,14
23.03.2020 08:15,1.87,4,2.59,14
23.03.2020 08:30,3.27,0,3.17,14
23.03.2020 08:45,5.33,0,3.56,14
23.03.2020 09:00,3.67,0,3.95,14
23.03.2020 09:15,1,0,4.34,14
23.03.2020 09:30,4,0,4.69,14
23.03.2020 09:45,3.87,0,5.01,14
23.03.2020 10:00,1.67,0,5.33,13.99
23.03.2020 10:15,2.07,0,5.64,13.99
23.03.2020 10:30,0.33,0,5.94,13.99
23.03.2020 10:45,3.4,4,6.21,13.99
23.03.2020 11:00,0,4,6.49,13.98
23.03.2020 11:15,3,4,6.76,13.98
23.03.2020 11:30,1,16,7,13.97
23.03.2020 11:45,6,16,7.2,13.97
23.03.2020 12:00,3.33,8,7.39,13.96
23.03.2020 12:15,6,8,7.59,13.96
23.03.2020 12:30,5.47,4,7.74,13.95
23.03.2020 12:45,7.47,4,7.84,13.94
23.03.2020 13:00,3,4,7.94,13.94
23.03.2020 13:15,0,4,8.04,13.93
23.03.2020 13:30,2.67,0,8.08,13.92
23.03.2020 13:45,9.33,0,8.06,13.91
23.03.2020 14:00,6.67,0,8.04,13.9
23.03.2020 14:15,3.47,4,8.02,13.9
23.03.2020 14:30,6,0,7.93,13.89
23.03.2020 14:45,4.47,4,7.77,13.88
23.03.2020 15:00,3.33,4,7.62,13.87
23.03.2020 15:15,5.33,4,7.46,13.86
23.03.2020 15:30,3,4,7.15,13.84
23.03.2020 15:45,0.07,4,6.67,13.83
23.03.2020 16:00,2.07,4,6.2,13.82
23.03.2020 16:15,2.8,4,5.73,13.81
23.03.2020 16:30,2,4,5.09,13.8
23.03.2020 16:45,1,4,4.28,13.78
23.03.2020 17:00,1,0,3.48,13.77
23.03.2020 17:15,3.47,0,2.67,13.75
23.03.2020 17:30,1.33,4,2.13,13.74
23.03.2020 17:45,2.67,0,1.85,13.73
23.03.2020 18:00,11,4,1.58,13.71
23.03.2020 18:15,4.8,0,1.31,13.69
23.03.2020 18:30,5.07,4,1.1,13.68
23.03.2020 18:45,7.67,12,0.96,13.66
23.03.2020 19:00,6.13,12,0.82,13.65
23.03.2020 19:15,4.67,12,0.68,13.63
23.03.2020 19:30,1.73,8,0.53,13.61
23.03.2020 19:45,1.93,12,0.37,13.59
23.03.2020 20:00,8.93,12,0.2,13.57
23.03.2020 20:15,4.47,12,0.04,13.56
23.03.2020 20:30,3.07,12,-0.13,13.54
23.03.2020 20:45,4,12,-0.3,13.52
23.03.2020 21:00,5.73,12,-0.47,13.5
23.03.2020 21:15,4.73,12,-0.64,13.48
23.03.2020 21:30,1.2,20,-0.83,13.46
23.03.2020 21:45,0,12,-1.03,13.44
23.03.2020 22:00,1,4,-1.22,13.42
23.03.2020 22:15,0.33,0,-1.42,13.39
23.03.2020 22:30,0,0,-1.61,13.37
23.03.2020 22:45,0,0,-1.78,13.35
23.03.2020 23:00,0,0,-1.95,13.33
23.03.2020 23:15,0,0,-2.13,13.3
23.03.2020 23:30,0,0,-2.27,13.28
23.03.2020 23:45,0,0,-2.38,13.26
24.03.2020 00:00,0,0,-2.5,13.23
24.03.2020 00:15,0,0,-2.61,13.21
24.03.2020 00:30,0,0,-2.69,13.18
24.03.2020 00:45,0,0,-2.73,13.16
24.03.2020 01:00,0,0,-2.77,13.13
24.03.2020 01:15,0,0,-2.81,13.11
24.03.2020 01:30,0,0,-2.83,13.08
24.03.2020 01:45,0,0,-2.83,13.06
24.03.2020 02:00,0,0,-2.83,13.03
24.03.2020 02:15,0,0,-2.83,13
24.03.2020 02:30,0,0,-2.82,12.97
24.03.2020 02:45,0,0,-2.79,12.95
24.03.2020 03:00,0,0,-2.77,12.92
24.03.2020 03:15,0,0,-2.74,12.89
24.03.2020 03:30,0.67,0,-2.71,12.86
24.03.2020 03:45,0,0,-2.67,12.83
24.03.2020 04:00,2,0,-2.63,12.8
24.03.2020 04:15,0,0,-2.6,12.77
24.03.2020 04:30,1,0,-2.6,12.74
24.03.2020 04:45,1.33,0,-2.64,12.71
24.03.2020 05:00,0.67,0,-2.68,12.68
24.03.2020 05:15,6.47,0,-2.72,12.65
24.03.2020 05:30,10.47,0,-2.59,12.62
24.03.2020 05:45,7,0,-2.28,12.59
24.03.2020 06:00,9.53,4,-1.98,12.56
24.03.2020 06:15,9.33,8,-1.67,12.53
24.03.2020 06:30,12.93,12,-1.25,12.5
24.03.2020 06:45,14,12,-0.7,12.46
24.03.2020 07:00,9.8,12,-0.15,12.43
24.03.2020 07:15,16.93,4,0.4,12.4
24.03.2020 07:30,25.13,4,1.1,12.37
24.03.2020 07:45,30,8,1.93,12.33
24.03.2020 08:00,20.53,8,2.77,12.3
24.03.2020 08:15,5.8,8,3.6,12.27
24.03.2020 08:30,6.87,4,4.29,12.23
24.03.2020 08:45,1.13,4,4.84,12.2
24.03.2020 09:00,0,4,5.38,12.16
24.03.2020 09:15,0,4,5.92,12.13
24.03.2020 09:30,4.2,4,6.34,12.09
24.03.2020 09:45,0,4,6.63,12.06
24.03.2020 10:00,1.33,4,6.92,12.02
24.03.2020 10:15,2.13,0,7.21,11.99
24.03.2020 10:30,0.67,4,7.47,11.95
24.03.2020 10:45,0.47,4,7.7,11.92
24.03.2020 11:00,0,4,7.93,11.88
24.03.2020 11:15,1.47,8,8.16,11.84
24.03.2020 11:30,4.47,4,8.36,11.81
24.03.2020 11:45,5,4,8.54,11.77
24.03.2020 12:00,0,4,8.73,11.73
24.03.2020 12:15,0,4,8.91,11.7
24.03.2020 12:30,3.67,8,9.04,11.66
24.03.2020 12:45,6.6,8,9.14,11.62
24.03.2020 13:00,7.8,8,9.23,11.58
24.03.2020 13:15,13,12,9.33,11.55
24.03.2020 13:30,6.67,4,9.37,11.51
24.03.2020 13:45,1.33,4,9.37,11.47
24.03.2020 14:00,0,4,9.36,11.43
24.03.2020 14:15,2.67,0,9.35,11.39
24.03.2020 14:30,0,4,9.28,11.35
24.03.2020 14:45,1.8,4,9.15,11.32
24.03.2020 15:00,3.33,0,9.01,11.28
24.03.2020 15:15,0.13,0,8.88,11.24
24.03.2020 15:30,0,8,8.56,11.2
24.03.2020 15:45,1.2,4,8.06,11.16
24.03.2020 16:00,1,4,7.55,11.12
24.03.2020 16:15,0.13,4,7.05,11.08
24.03.2020 16:30,0.33,4,6.38,11.04
24.03.2020 16:45,4.33,8,5.56,11
24.03.2020 17:00,11.8,8,4.73,10.96
24.03.2020 17:15,4.33,12,3.9,10.92
24.03.2020 17:30,7.93,12,3.33,10.88
24.03.2020 17:45,1.33,8,3.02,10.84
24.03.2020 18:00,6.33,4,2.71,10.8
24.03.2020 18:15,2.13,8,2.4,10.76
24.03.2020 18:30,7,8,2.17,10.72
24.03.2020 18:45,6.13,4,2.03,10.68
24.03.2020 19:00,4.13,8,1.88,10.64
24.03.2020 19:15,6.67,8,1.73,10.6
24.03.2020 19:30,4.2,8,1.57,10.56
24.03.2020 19:45,0.33,8,1.4,10.52
24.03.2020 20:00,2,8,1.23,10.48
24.03.2020 20:15,4.33,8,1.06,10.44
24.03.2020 20:30,5.67,4,0.9,10.39
24.03.2020 20:45,2,8,0.76,10.35
24.03.2020 21:00,1.6,4,0.61,10.31
24.03.2020 21:15,5,4,0.46,10.27
24.03.2020 21:30,2,4,0.33,10.23
24.03.2020 21:45,4,4,0.22,10.19
24.03.2020 22:00,0.67,4,0.1,10.15
24.03.2020 22:15,0,0,-0.02,10.11
24.03.2020 22:30,0,0,-0.15,10.07
24.03.2020 22:45,0,0,-0.3,10.02
24.03.2020 23:00,0,0,-0.45,9.98
24.03.2020 23:15,0,0,-0.59,9.94
24.03.2020 23:30,0,0,-0.75,9.9
24.03.2020 23:45,0,0,-0.92,9.86
25.03.2020 00:00,0,0,-1.09,9.82
25.03.2020 00:15,0,0,-1.26,9.78
25.03.2020 00:30,0,0,-1.42,9.74
25.03.2020 00:45,0,0,-1.59,9.7
25.03.2020 01:00,0,0,-1.75,9.66
25.03.2020 01:15,0,0,-1.92,9.61
25.03.2020 01:30,0,0,-2.07,9.57
25.03.2020 01:45,0,0,-2.2,9.53
25.03.2020 02:00,0,0,-2.34,9.49
25.03.2020 02:15,0,0,-2.48,9.45
25.03.2020 02:30,0,0,-2.59,9.41
25.03.2020 02:45,0,0,-2.68,9.37
25.03.2020 03:00,0,0,-2.76,9.33
25.03.2020 03:15,0,0,-2.85,9.29
25.03.2020 03:30,0,0,-2.93,9.25
25.03.2020 03:45,0.33,0,-3.01,9.21
25.03.2020 04:00,1,0,-3.09,9.17
25.03.2020 04:15,1,0,-3.17,9.13
25.03.2020 04:30,1,0,-3.21,9.09
25.03.2020 04:45,1.8,0,-3.21,9.05
25.03.2020 05:00,6.47,0,-3.21,9.01
25.03.2020 05:15,1.47,0,-3.22,8.97
25.03.2020 05:30,5.13,0,-3.04,8.93
25.03.2020 05:45,6,0,-2.7,8.89
25.03.2020 06:00,8.07,8,-2.35,8.85
25.03.2020 06:15,7.47,12,-2,8.81
25.03.2020 06:30,9.27,12,-1.56,8.77
25.03.2020 06:45,16,4,-1.03,8.73
25.03.2020 07:00,27.33,8,-0.5,8.69
25.03.2020 07:15,19.93,8,0.02,8.65
25.03.2020 07:30,13.4,8,0.67,8.62
25.03.2020 07:45,13.13,8,1.44,8.58
25.03.2020 08:00,4.4,4,2.2,8.54
25.03.2020 08:15,3.47,0,2.97,8.5
25.03.2020 08:30,4.6,4,3.69,8.46
25.03.2020 08:45,5.27,4,4.36,8.42
25.03.2020 09:00,1,4,5.04,8.39
25.03.2020 09:15,6.2,4,5.72,8.35
25.03.2020 09:30,3.13,4,6.21,8.31
25.03.2020 09:45,0,4,6.52,8.28
25.03.2020 10:00,2.27,4,6.83,8.24
25.03.2020 10:15,3.13,0,7.13,8.2
25.03.2020 10:30,0.13,4,7.39,8.16
25.03.2020 10:45,2,4,7.61,8.13
25.03.2020 11:00,2.2,4,7.82,8.09
25.03.2020 11:15,0.07,12,8.03,8.06
25.03.2020 11:30,0,8,8.22,8.02
25.03.2020 11:45,0,16,8.39,7.98
25.03.2020 12:00,0,16,8.55,7.95
25.03.2020 12:15,0.67,4,8.71,7.91
25.03.2020 12:30,0.07,8,8.85,7.88
25.03.2020 12:45,5.4,8,8.96,7.84
25.03.2020 13:00,3.67,0,9.07,7.81
25.03.2020 13:15,4.4,0,9.18,7.78
25.03.2020 13:30,1.33,8,9.26,7.74
25.03.2020 13:45,7.07,4,9.3,7.71
25.03.2020 14:00,3.13,12,9.35,7.67
25.03.2020 14:15,4,4,9.4,7.64
25.03.2020 14:30,7.8,8,9.38,7.61
25.03.2020 14:45,3.53,12,9.29,7.58
25.03.2020 15:00,7.8,4,9.2,7.54
25.03.2020 15:15,3.4,8,9.12,7.51
25.03.2020 15:30,4.67,0,8.84,7.48
25.03.2020 15:45,0.67,4,8.37,7.45
25.03.2020 16:00,7.33,4,7.9,7.41
25.03.2020 16:15,0,0,7.43,7.38
25.03.2020 16:30,6.47,8,6.87,7.35
25.03.2020 16:45,16,0,6.22,7.32
25.03.2020 17:00,10.67,4,5.58,7.29
25.03.2020 17:15,5.67,8,4.93,7.26
25.03.2020 17:30,2,4,4.51,7.23
25.03.2020 17:45,6.27,8,4.32,7.2
25.03.2020 18:00,2.47,8,4.12,7.17
25.03.2020 18:15,4,8,3.93,7.14
25.03.2020 18:30,2.33,8,3.8,7.12
25.03.2020 18:45,0.33,12,3.72,7.09
25.03.2020 19:00,9.67,12,3.65,7.06
25.03.2020 19:15,9.4,12,3.58,7.03
25.03.2020 19:30,1.67,12,3.46,7
25.03.2020 19:45,2.2,12,3.28,6.98
25.03.2020 20:00,3,12,3.11,6.95
25.03.2020 20:15,1.47,8,2.94,6.92
25.03.2020 20:30,0.67,12,2.76,6.9
25.03.2020 20:45,4,8,2.57,6.87
25.03.2020 21:00,0.07,4,2.39,6.85
25.03.2020 21:15,0.67,4,2.2,6.82
25.03.2020 21:30,3.33,4,2,6.8
25.03.2020 21:45,2.4,0,1.78,6.77
25.03.2020 22:00,2.13,0,1.56,6.75
25.03.2020 22:15,1,0,1.33,6.72
25.03.2020 22:30,0,0,1.08,6.7
25.03.2020 22:45,0,0,0.79,6.68
25.03.2020 23:00,0,0,0.5,6.66
25.03.2020 23:15,0,0,0.2,6.63
25.03.2020 23:30,0,0,-0.08,6.61
25.03.2020 23:45,0,0,-0.36,6.59
26.03.2020 00:00,0,0,-0.64,6.57
26.03.2020 00:15,0,0,-0.93,6.55
26.03.2020 00:30,0,0,-1.16,6.53
26.03.2020 00:45,0,0,-1.35,6.51
26.03.2020 01:00,0,0,-1.53,6.49
26.03.2020 01:15,0,0,-1.72,6.47
26.03.2020 01:30,0,0,-1.88,6.45
26.03.2020 01:45,0,0,-2.02,6.43
26.03.2020 02:00,0,0,-2.16,6.41
26.03.2020 02:15,0,0,-2.3,6.39
26.03.2020 02:30,0,0,-2.42,6.38
26.03.2020 02:45,0,0,-2.53,6.36
26.03.2020 03:00,0,0,-2.64,6.34
26.03.2020 03:15,0,0,-2.75,6.32
26.03.2020 03:30,2,0,-2.84,6.31
26.03.2020 03:45,0,0,-2.91,6.29
26.03.2020 04:00,1,0,-2.98,6.28
26.03.2020 04:15,1.33,0,-3.05,6.26
26.03.2020 04:30,1,0,-3.07,6.25
26.03.2020 04:45,0,0,-3.02,6.23
26.03.2020 05:00,0,0,-2.97,6.22
26.03.2020 05:15,0.47,0,-2.93,6.21
26.03.2020 05:30,3.33,0,-2.69,6.19
26.03.2020 05:45,6.27,0,-2.26,6.18
26.03.2020 06:00,8.4,8,-1.83,6.17
26.03.2020 06:15,14.53,8,-1.4,6.16
26.03.2020 06:30,24.47,12,-0.9,6.15
26.03.2020 06:45,15.07,8,-0.32,6.14
26.03.2020 07:00,15.4,16,0.27,6.13
26.03.2020 07:15,18.53,12,0.85,6.12
26.03.2020 07:30,26.8,4,1.57,6.11
26.03.2020 07:45,12,8,2.42,6.1
26.03.2020 08:00,17.2,4,3.27,6.09
26.03.2020 08:15,17.07,0,4.12,6.08
26.03.2020 08:30,5.27,0,4.83,6.07
26.03.2020 08:45,0.27,0,5.4,6.06
26.03.2020 09:00,0,0,5.97,6.06
26.03.2020 09:15,2.07,0,6.54,6.05
26.03.2020 09:30,8.53,0,6.98,6.04
26.03.2020 09:45,0,4,7.3,6.04
26.03.2020 10:00,1.8,4,7.62,6.03
26.03.2020 10:15,0,0,7.95,6.03
26.03.2020 10:30,0.07,0,8.22,6.02
26.03.2020 10:45,0.07,4,8.45,6.02
26.03.2020 11:00,0.2,0,8.68,6.02
26.03.2020 11:15,0.13,4,8.91,6.01
26.03.2020 11:30,2,4,9.1,6.01
26.03.2020 11:45,5.07,4,9.26,6.01
26.03.2020 12:00,1.8,0,9.42,6
26.03.2020 12:15,6,0,9.57,6
